id,org_name,grants_url,status,http_code,redirect_url,error
215,Pan African University - African Union,https://pau.africa/calls/,HTTP_000,000,https://pau.africa/calls/,
201,Echoing Green Fellowship,https://echoinggreen.org/fellowship/,OK,200,https://echoinggreen.org/fellowship/,
209,Regional Innovation Fund - African Union,https://au.int/en/funding,NOT_FOUND,404,https://au.int/en/funding,
210,ASEAN Foundation,https://aseanfoundation.org/programmes/grants-and-scholarships/,NOT_FOUND,404,https://aseanfoundation.org/programmes/grants-and-scholarships/,
213,CODESRIA - Council for the Development of Social Science Research in Africa,https://codesria.org/grants-and-fellowships/,SERVER_ERROR,500,https://codesria.org/grants-and-fellowships/,
218,RUFORUM - Regional Universities Forum for Capacity Building in Agriculture,https://www.ruforum.org/grants,OK,200,https://www.ruforum.org/grants,
222,WorldFish Center,https://www.worldfishcenter.org/research/fellowships,NOT_FOUND,404,https://www.worldfishcenter.org/research/fellowships,
219,ICIPE - International Centre of Insect Physiology and Ecology,https://www.icipe.org/research/fellowships,NOT_FOUND,404,https://www.icipe.org/research/fellowships,
220,IITA - International Institute of Tropical Agriculture,https://www.iita.org/fellowships/,NOT_FOUND,404,https://www.iita.org/fellowships/,
221,ILRI - International Livestock Research Institute,https://www.ilri.org/research/fellowships,NOT_FOUND,404,https://www.ilri.org/research/fellowships,
223,ICRISAT - International Crops Research Institute for the Semi-Arid Tropics,https://www.icrisat.org/fellowships/,NOT_FOUND,404,https://www.icrisat.org/fellowships/,
186,Stimson Center,https://www.stimson.org/fellowships/,NOT_FOUND,404,https://www.stimson.org/fellowships/,
214,AUDA-NEPAD - African Union Development Agency,https://www.nepad.org/grant-opportunities,NOT_FOUND,404,https://www.nepad.org/grant-opportunities,
227,Alliance Bioversity-CIAT,https://alliancebioversity.org/what-we-do/fellowships/,HTTP_000,000,https://alliancebioversity.org/what-we-do/fellowships/,
224,IWMI - International Water Management Institute,https://www.iwmi.cgiar.org/about/fellowships/,NOT_FOUND,404,https://www.iwmi.org/about/fellowships/,
230,CYTED - Ibero-American Programme for Science and Technology for Development,https://cyted.org/convocatorias/,NOT_FOUND,404,https://cyted.org/convocatorias/,
225,IRRI - International Rice Research Institute,https://www.irri.org/work-with-us/fellowships,NOT_FOUND,404,https://www.irri.org/work-with-us/fellowships,
229,FLACSO - Latin American Faculty of Social Sciences,https://www.flacso.org/convocatorias,OK,200,https://www.flacso.org/convocatorias,
226,CIMMYT - International Maize and Wheat Improvement Center,https://www.cimmyt.org/careers/fellowships/,NOT_FOUND,404,https://www.cimmyt.org/careers/fellowships/,
228,CLACSO - Latin American Council of Social Sciences,https://www.clacso.org/becas-y-subsidios/,NOT_FOUND,404,https://www.clacso.org/becas-y-subsidios/,
216,African Development Foundation,https://www.adf.gov/apply/,HTTP_000,000,https://www.adf.gov/apply/,
217,WASCAL - West African Science Service Centre on Climate Change,https://www.wascal.org/,OK,200,https://wascal.org/,
238,MERCOSUR RECYT - Meeting of Ministers of Science and Technology,https://www.mercosur.int/temas/ciencia-tecnologia-e-innovacion/,BLOCKED (likely WAF),403,https://www.mercosur.int/temas/ciencia-tecnologia-e-innovacion/,
236,SENACYT - National Secretariat of Science Technology and Innovation Guatemala,https://www.senacyt.gob.gt/convocatorias/,NOT_FOUND,404,https://www.senacyt.gob.gt/convocatorias/,
239,SEAMEO - Southeast Asian Ministers of Education Organization,https://www.seameo.org/Main_Programme/,NOT_FOUND,404,https://www.seameo.org/Main_Programme/,
232,FAPESP - São Paulo State Research Foundation,https://fapesp.br/oportunidades/,OK,200,https://fapesp.br/oportunidades/,
240,APN - Asia-Pacific Network for Global Change Research,https://www.apn-gcr.org/calls/,NOT_FOUND,404,https://www.apn-gcr.org/calls/,
237,IANAS - Inter-American Network of Academies of Sciences,https://www.ianas.org/opportunities/,OK,200,https://ianas.org/opportunities/,
233,FAPERJ - Rio de Janeiro State Research Foundation,https://www.faperj.br/?id=2.2.3,NOT_FOUND,404,https://siteantigo.faperj.br/?id=2.2.3,
241,APCICT - Asia-Pacific Training Centre for ICT for Development,https://www.unapcict.org/,OK,200,https://www.unapcict.org/,
246,SPREP - Secretariat of the Pacific Regional Environment Programme,https://www.sprep.org/funding-and-grants,BLOCKED (likely WAF),403,https://www.sprep.org/funding-and-grants,
247,University of the South Pacific Research Office,https://www.usp.ac.fj/research/funding-opportunities/,BLOCKED (likely WAF),403,https://www.usp.ac.fj/research/funding-opportunities/,
242,SAARC - South Asian Association for Regional Cooperation Science Programs,https://www.saarc-sec.org/areaofcooperation/detail.php?activity_id=23,NOT_FOUND,404,https://www.saarc-sec.org/areaofcooperation/detail.php?activity_id=23,
243,BIMSTEC - Bay of Bengal Initiative for Multi-Sectoral Technical and Economic Cooperation,https://www.bimstec.org/programme/science-and-technology/,NOT_FOUND,404,https://www.bimstec.org/programme/science-and-technology,
245,Pacific Community (SPC),https://www.spc.int/our-work/grants,NOT_FOUND,404,https://www.spc.int/our-work/grants,
248,Pacific Islands Forum Secretariat,https://www.forumsec.org/,OK,200,https://forumsec.org/,
252,DBT - Department of Biotechnology India,https://dbtindia.gov.in/schemes-programmes/research-development,HTTP_000,000,https://dbtindia.gov.in/schemes-programmes/research-development,
250,CAS PIFI - Chinese Academy of Sciences President's International Fellowship Initiative,https://www.cas.cn/english/international/Fellowships/,NOT_FOUND,404,https://www.cas.cn/english/international/Fellowships/,
249,NSFC - National Natural Science Foundation of China,https://www.nsfc.gov.cn/english/site_1/international/D5/index.html,BLOCKED (likely WAF),403,https://www.nsfc.gov.cn/english/site_1/international/D5/index.html,
253,ICMR - Indian Council of Medical Research,https://www.icmr.gov.in/grant-fellowship.html,HTTP_405,405,https://www.icmr.gov.in/grant-fellowship.html,
256,Infosys Science Foundation,https://www.infosys-science-foundation.com/prize/,HTTP_000,000,https://www.infosys-science-foundation.com/prize/,
254,CSIR - Council of Scientific and Industrial Research India,https://www.csir.res.in/funding,NOT_FOUND,404,https://www.csir.res.in/funding,
257,Azim Premji University Research Grants,https://azimpremjiuniversity.edu.in/research-grants,BLOCKED (likely WAF),403,https://azimpremjiuniversity.edu.in/cld/research-conferences-cld,
259,ISESCO - Islamic World Educational Scientific and Cultural Organization,https://www.isesco.org.ma/grants-and-fellowships/,HTTP_000,000,https://www.isesco.org.ma/grants-and-fellowships/,
231,CAPES - Coordination for the Improvement of Higher Education Personnel Brazil,https://www.capes.gov.br/bolsas/bolsas-no-exterior,BLOCKED (likely WAF),403,https://www.gov.br/capes/pt-br,
258,TATA Trusts Research Program,https://www.tatatrusts.org/our-work/grants-and-fellowships,OK,200,https://www.tatatrusts.org/our-work/grants-and-fellowships,
244,IORA - Indian Ocean Rim Association,https://www.iora.int/en/programmes/academics-and-researchers,NOT_FOUND,404,https://www.iora.int/en/programmes/academics-and-researchers,
235,CONICIT - National Council for Scientific and Technological Research Costa Rica,https://www.conicit.go.cr/convocatorias.html,HTTP_000,000,https://www.conicit.go.cr/convocatorias.html,
260,COMSTECH - Standing Committee on Scientific and Technological Cooperation of OIC,https://www.comstech.org/grants/,NOT_FOUND,404,https://comstech.org/grants/,
263,SESAME - Synchrotron-light for Experimental Science and Applications in the Middle East,https://www.sesame.org.jo/sesame/opportunities,NOT_FOUND,404,https://www.sesame.org.jo/sesame/opportunities,
262,ALECSO - Arab League Educational Cultural and Scientific Organization,https://www.alecso.org/nsite/en/grants,NOT_FOUND,404,https://www.alecso.org/nsite/en/grants,
261,ASTF - Arab Science and Technology Foundation,https://www.astf.net/grants,HTTP_000,000,https://www.astf.net/grants,
265,KAUST - King Abdullah University of Science and Technology,https://www.kaust.edu.sa/en/research/grants,OK,200,https://www.kaust.edu.sa/en/error/404?404;https://www.kaust.edu.sa:443/en/research/grants,
269,IBSA Fund - India Brazil South Africa Facility for Poverty and Hunger Alleviation,https://www.ibsa-fund.org/apply,HTTP_000,000,https://www.ibsa-fund.org/apply,
266,HBKU - Hamad Bin Khalifa University Research,https://www.hbku.edu.qa/en/research,OK,200,https://research.hbku.edu.qa/,
264,MBZUAI - Mohamed bin Zayed University of Artificial Intelligence,https://mbzuai.ac.ae/research/fellowships/,NOT_FOUND,404,https://mbzuai.ac.ae/research/fellowships/,
268,AFAC - Arab Fund for Arts and Culture,https://www.arabculturefund.org/Grants.aspx,NOT_FOUND,404,https://www.arabculturefund.org/Grants.aspx,
267,Khalifa University Research Grants,https://www.ku.ac.ae/research/research-grants,NOT_FOUND,404,https://www.ku.ac.ae/research/research-grants,
273,SCO - Shanghai Cooperation Organisation Science Programs,https://www.sectsco.org/EN/show.asp?id=97,HTTP_000,000,https://www.sectsco.org/EN/show.asp?id=97,
270,UNOSSC - UN Office for South-South Cooperation,https://www.unsouthsouth.org/about/funding/,NOT_FOUND,404,https://unsouthsouth.org/about/funding/,
275,Türk Akademisi - Turkish World Academy of Sciences,https://www.turkakad.org/en/call-for-proposals,HTTP_000,000,https://www.turkakad.org/en/call-for-proposals,
277,CIS Interstate Fund for Humanitarian Cooperation,https://www.cishumanitarian.ru/en/grants,HTTP_000,000,https://www.cishumanitarian.ru/en/grants,
255,DST INSPIRE India - Innovation in Science Pursuit for Inspired Research,https://www.inspire-dst.gov.in/fellowship.html,HTTP_000,000,https://www.inspire-dst.gov.in/fellowship.html,
278,Romanian UEFISCDI - Executive Agency for Higher Education Research Development and Innovation Funding,https://uefiscdi.gov.ro/open-calls,NOT_FOUND,404,https://uefiscdi.gov.ro/open-calls,
251,China Scholarship Council (CSC),https://www.csc.edu.cn/studyabroad,HTTP_412,412,https://www.csc.edu.cn/studyabroad,
281,Serbian Science Fund,https://fondzanauku.rs/pozivi/,HTTP_000,000,https://fondzanauku.rs/pozivi/,
276,South Centre - Research Grants,https://www.southcentre.int/opportunities/,NOT_FOUND,404,https://www.southcentre.int/opportunities/,
274,ECO Science Foundation - Economic Cooperation Organization,https://www.ecosf.org/grants,NOT_FOUND,404,https://ecosf.org/grants,
279,Hungarian NKFIH - National Research Development and Innovation Office,https://nkfih.gov.hu/english,OK,200,https://nkfih.gov.hu/english,
280,Bulgarian NSF - National Science Fund,https://www.bnsf.bg/en/projects-calls,HTTP_000,000,https://www.bnsf.bg/en/projects-calls,
271,Brazil ABC - Brazilian Cooperation Agency,https://www.abc.gov.br/cooperacaotecnica/projetos,NOT_FOUND,404,https://www.abc.gov.br/cooperacaotecnica/projetos,
283,Latvian Council of Science,https://www.lzp.gov.lv/en/calls-for-proposals/,NOT_FOUND,404,https://www.lzp.gov.lv/en/calls-for-proposals/,
285,Slovenian Research and Innovation Agency (ARIS),https://www.aris.si/en/calls-for-proposals/,NOT_FOUND,404,https://www.aris.si/en/calls-for-proposals/,
289,ANSTI - African Network of Scientific and Technological Institutions,https://www.ansti.org/opportunities/,HTTP_000,000,https://www.ansti.org/opportunities/,
284,Lithuanian Research Council,https://www.lmt.lt/en/calls/,BLOCKED (likely WAF),403,https://lmt.lrv.lt/en/calls/,
290,TWAS Research Grants Program,https://twas.org/opportunities/grants/research-grants-programme,NOT_FOUND,404,https://twas.org/opportunities/grants/research-grants-programme,
291,TWAS-CSIR Postdoctoral Fellowships,https://twas.org/opportunity/twas-csir-postdoctoral-fellowship-programme,OK,200,https://twas.org/opportunity/twas-csir-postdoctoral-fellowship-programme,
293,Carnegie African Diaspora Fellowship Program,https://carnegieafricandff.org/,HTTP_000,000,https://carnegieafricandff.org/,
288,WIPO GREEN Technology Transfer,https://www3.wipo.int/wipogreen/en/,OK,200,https://www3.wipo.int/wipogreen/en/,
287,Ukrainian NAS Research Funds,https://www.nas.gov.ua/UA/Messages/Pages/default.aspx,SERVER_ERROR,503,https://old.nas.gov.ua/UA//Messages/Pages/default.aspx,
296,AFRICA-AI-JAPAN Project,https://africa-ai-japan.org/opportunities/,HTTP_000,000,https://africa-ai-japan.org/opportunities/,
282,Estonian Research Council,https://www.etag.ee/en/funding/,OK,200,https://etag.ee/en/funding/,
295,African Postdoctoral Training Initiative (APTI),https://www.aasciences.africa/apti,BLOCKED (likely WAF),403,https://www.aasciences.africa/apti,
298,Mastercard Foundation Scholars Program Direct,https://mastercardfdn.org/all/scholars/,OK,200,https://mastercardfdn.org/en/what-we-do/our-programs/mastercard-foundation-scholars-program/,
292,TWAS-COMSTECH Fellowships,https://twas.org/opportunity/twas-comstech-postgraduate-fellowship-programme,NOT_FOUND,404,https://twas.org/opportunity/twas-comstech-postgraduate-fellowship-programme,
294,AWARD - African Women in Agricultural Research and Development,https://www.awardafrica.org/award-program/,SERVER_ERROR,503,https://www.awardafrica.org/award-program/,
299,African Institute for Mathematical Sciences (AIMS) Fellowships,https://www.nexteinstein.org/fellowship/,HTTP_000,000,https://www.nexteinstein.org/fellowship/,
302,AI4D - Artificial Intelligence for Development,https://ai4d.ai/open-calls/,BLOCKED (likely WAF),403,https://ai4d.ai/open-calls/,
301,Lacuna Fund - Datasets for AI,https://lacunafund.org/apply/,OK,200,https://lacunafund.org/apply/,
297,DAAD In-Africa Scholarship Programme,https://www.daad.de/en/studying-in-germany/scholarships/daad-scholarships/in-africa/,NOT_FOUND,404,https://www.daad.de/en/studying-in-germany/scholarships/daad-scholarships/in-africa/,
272,TIKA - Turkish Cooperation and Coordination Agency,https://www.tika.gov.tr/en/pages/scholarships,NOT_FOUND,404,https://tika.gov.tr/en/pages/scholarships,
306,Masakhane Research Grants,https://www.masakhane.io/get-involved,NOT_FOUND,404,https://www.masakhane.io/get-involved,
308,Wellcome Africa Asia Programmes,https://wellcome.org/grant-funding/schemes/african-and-asian-programmes,NOT_FOUND,404,https://wellcome.org/grant-funding/schemes/african-and-asian-programmes,
307,CCAFS - CGIAR Research Program on Climate Change Agriculture and Food Security,https://ccafs.cgiar.org/funding,NOT_FOUND,404,https://ccafs.cgiar.org/funding,
303,Deep Learning Indaba Grants,https://deeplearningindaba.com/2024/funding/,NOT_FOUND,404,https://deeplearningindaba.com/2024/funding/,
300,MasterCard Foundation AfriLabs Research Grants,https://www.afrilabs.com/grants/,NOT_FOUND,404,https://www.afrilabs.com/grants/,
304,Data Science Africa Fellowship,https://www.datascienceafrica.org/fellowship,NOT_FOUND,404,https://www.datascienceafrica.org/fellowship,
310,Grand Challenges Canada,https://www.grandchallenges.ca/funding-opportunities/,OK,200,https://www.grandchallenges.ca/apply-for-funding/,
305,Lelapa AI Research Grants,https://lelapa.ai/research/,NOT_FOUND,404,https://lelapa.ai/research,
315,Sasakawa Africa Association,https://www.sasakawa.org/activity/?tag=grants,HTTP_000,000,https://www.sasakawa.org/activity/?tag=grants,
309,FCDO Global Health Research Initiative,https://www.gov.uk/guidance/global-health-research-funding,NOT_FOUND,404,https://www.gov.uk/guidance/global-health-research-funding,
314,Korea Foundation for International Cultural Exchange (KOFICE),https://www.kofice.or.kr/eng/programs/programs_list.do,NOT_FOUND,404,https://www.kofice.or.kr/eng/programs/programs_list.do,
312,CGIAR Excellence in Agronomy Initiative,https://www.cgiar.org/research/program-platform/excellence-in-agronomy/,NOT_FOUND,404,https://www.cgiar.org/research/program-platform/excellence-in-agronomy/,
317,JICA Research Institute Visiting Fellows,https://www.jica.go.jp/jica-ri/fellow/,NOT_FOUND,404,https://www.jica.go.jp/Resource/jica-ri/fellow/index.html,
313,Aga Khan Development Network (AKDN) Research Grants,https://www.akdn.org/our-work/research-and-development,NOT_FOUND,404,https://the.akdn/our-work/research-and-development,
320,TICAD - Tokyo International Conference on African Development Research Component,https://www.mofa.go.jp/af/af1/page23e_000782.html,BLOCKED (likely WAF),403,https://www.mofa.go.jp/af/af1/page23e_000782.html,
316,Nippon Foundation Ocean Research Grants,https://www.nippon-foundation.or.jp/en/grant_application/ocean.html,NOT_FOUND,404,https://en.nippon-foundation.or.jp/grant_application/ocean.html,
323,Urgent Action Fund Africa,https://urgentactionfund-africa.org/apply/,HTTP_000,000,https://urgentactionfund-africa.org/apply/,
319,Korea International Cooperation Agency KOICA ODA Research,https://www.koica.go.kr/sites/koica_en/index.do,HTTP_000,000,https://www.koica.go.kr/sites/koica_en/index.do,
325,East Africa Philanthropy Network,https://eastafricaphilanthropy.org/,HTTP_000,000,https://eastafricaphilanthropy.org/,
326,Global Fund for Community Foundations (GFCF),https://globalfundcommunityfoundations.org/grants/,OK,200,https://globalfundcommunityfoundations.org/what-we-do/grants/,
327,African Philanthropy Network,https://africanphilanthropynetwork.org/resources/,HTTP_000,000,https://africanphilanthropynetwork.org/resources/,
318,MIC - Ministry of Internal Affairs and Communications Japan ICT Grants,https://www.soumu.go.jp/english/,OK,200,https://www.soumu.go.jp/english/,
286,Croatian Science Foundation,https://hrzz.hr/en/funding/open-calls/,OK,200,https://hrzz.hr/en/project-application/open-calls/,
311,IDRC AI4D Africa Scholarships,https://idrc.ca/en/research-in-action/ai4d-africa-scholarship-program,NOT_FOUND,404,https://idrc-crdi.ca/en/research-in-action/ai4d-africa-scholarship-program,
330,Global Greengrants Fund,https://www.greengrants.org/grants/apply/,NOT_FOUND,404,https://www.greengrants.org/grants/apply/,
234,SENACYT - National Secretariat of Science Technology and Innovation Panama,https://www.senacyt.gob.pa/convocatorias/,HTTP_000,000,https://www.senacyt.gob.pa/convocatorias/,
328,GEF Small Grants Programme,https://sgp.undp.org/apply-for-grants.html,NOT_FOUND,404,https://sgp.undp.org/apply-for-grants.html,
324,Kenya Community Development Foundation (KCDF),https://kcdf.or.ke/programmes/grants/,NOT_FOUND,404,https://kcdf.or.ke/programmes/grants/,
335,MEST Africa,https://mestafrika.com/apply/,HTTP_000,000,https://mestafrika.com/apply/,
329,Critical Ecosystem Partnership Fund (CEPF),https://www.cepf.net/grants/getting-grant,NOT_FOUND,404,https://www.cepf.net/grants/getting-grant,
332,Hivos - Humanist Institute for Cooperation,https://hivos.org/programs/,OK,200,https://hivos.org/programs/,
331,Thousand Currents (formerly IDEX),https://thousandcurrents.org/our-grantees/,NOT_FOUND,404,https://thousandcurrents.org/our-grantees/,
334,CcHUB - Co-creation Hub Nigeria,https://cchubnigeria.com/programs/,NOT_FOUND,404,https://cchubnigeria.com/programs/,
333,Both ENDS,https://www.bothends.org/en/What-we-do/Grants/,NOT_FOUND,404,https://www.bothends.org/en/What-we-do/Grants/,
336,Norrsken East Africa,https://www.norrsken.org/east-africa,NOT_FOUND,404,https://www.norrsken.org/east-africa,
337,Impact Hub Network - Africa,https://impacthub.net/become-a-member/,NOT_FOUND,404,https://impacthub.net/become-a-member/,
340,African Climate Foundation,https://africanclimatefoundation.org/apply/,NOT_FOUND,404,https://africanclimatefoundation.org/apply/,
338,ActivSpaces Cameroon,https://activspaces.com/programs/,HTTP_000,000,https://activspaces.com/programs/,
342,Avina Foundation,https://www.avina.net/convocatorias/,NOT_FOUND,404,https://www.avina.net/convocatorias/,
346,iNNOVATE Peru - Startup Peru,https://innovateperu.gob.pe/convocatorias/,HTTP_000,000,https://innovateperu.gob.pe/convocatorias/,
341,Inter-American Foundation (IAF),https://www.iaf.gov/grants/,OK,200,https://www.iaf.gov/grants/,
347,Wayra - Telefonica Open Future LatAm,https://wayra.com/open-calls/,NOT_FOUND,404,https://wayra.com/open-calls,
349,Instituto Clima e Sociedade (iCS),https://institutoclima.org.br/convocatorias/,HTTP_000,000,https://institutoclima.org.br/convocatorias/,
345,CORFO Chile Innovation Grants,https://www.corfo.cl/sites/cpp/convocatorias,HTTP_000,000,https://www.corfo.cl/sites/cpp/convocatorias,
344,Startup Chile,https://www.startupchile.org/programs/,NOT_FOUND,404,https://startupchile.org/programs/,
352,Asfari Foundation,https://www.asfarifoundation.org/grants/,HTTP_000,000,https://www.asfarifoundation.org/grants/,
353,Arab Human Rights Fund (AHRF),https://www.arabhumanrightsfund.org/grants/,HTTP_000,000,https://www.arabhumanrightsfund.org/grants/,
343,CLAD - Centro Latinoamericano de Administración para el Desarrollo,https://www.clad.org/convocatorias/,OK,200,https://www.clad.org/convocatorias/,
348,Fundar Mexico,https://fundar.org.mx/convocatorias/,NOT_FOUND,404,https://fundar.org.mx/convocatorias/,
354,A.M. Qattan Foundation,https://www.qattanfoundation.org/en/grants,OK,200,https://www.qattanfoundation.org/en/grants,
355,Welfare Association Palestine,https://www.welfare-association.org/grants/,NOT_FOUND,404,https://www.welfare-association.org/grants/,
351,Amazon Conservation Association,https://www.amazonconservation.org/grants/,NOT_FOUND,404,https://www.amazonconservation.org/grants/,
359,Konrad-Adenauer-Stiftung (KAS) - Regional Offices,https://www.kas.de/en/grants,BLOCKED (likely WAF),403,https://www.kas.de/en/grants,
356,Heinrich Böll Foundation - Regional Offices,https://www.boell.de/en/grants,SERVER_ERROR,503,https://www.boell.de/en/grants,
361,Black Sea Trust for Regional Cooperation,https://www.gmfus.org/black-sea-trust,NOT_FOUND,404,https://www.gmfus.org/black-sea-trust,
358,Friedrich Naumann Foundation - Regional Offices,https://www.freiheit.org/grant-funding,NOT_FOUND,404,https://www.freiheit.org/grant-funding,
357,Friedrich-Ebert-Stiftung (FES) - Regional Offices,https://www.fes.de/en/,OK,200,https://www.fes.de/en/,
350,RedLAC - Latin American and Caribbean Environmental Funds Network,https://www.redlac.org/convocatorias/,NOT_FOUND,404,https://redlac.org/convocatorias/,
364,Urgent Action Fund - Asia and Pacific,https://urgentactionfund-asiapacific.org/apply/,HTTP_000,000,https://urgentactionfund-asiapacific.org/apply/,
360,Caucasus Research Resource Centers (CRRC),https://crrc.ge/grants/,NOT_FOUND,404,https://crrc.ge/grants/,
362,Stefan Batory Foundation,https://www.batory.org.pl/en/grants/,OK,200,https://www.batory.org.pl/en/grants/,
367,Global Fund for Human Rights,https://globalfundforhumanrights.org/apply/,HTTP_000,000,https://globalfundforhumanrights.org/apply/,
366,Front Line Defenders,https://www.frontlinedefenders.org/en/programme/grants,NOT_FOUND,404,https://www.frontlinedefenders.org/en/programme/grants,
370,Tearfund Research Grants,https://www.tearfund.org/about-us/how-we-work/research-and-grants,BLOCKED (likely WAF),403,https://www.tearfund.org/about-us/how-we-work/research-and-grants,
365,CIVICUS - World Alliance for Citizen Participation,https://civicus.org/index.php/what-we-do/defend/civil-society-defence-fund,NOT_FOUND,404,https://civicus.org/index.php/what-we-do/defend/civil-society-defence-fund,
371,Christian Aid Research Fund,https://www.christianaid.org.uk/about-us/jobs-and-volunteering/research,NOT_FOUND,404,https://www.christianaid.org.uk/about-us/jobs-and-volunteering/research,
363,Urgent Action Fund - Latin America,https://urgentactionfund-latinamerica.org/apply/,NOT_FOUND,404,https://urgentactionfund-latinamerica.org/apply/,
374,Bread for the World Institute,https://www.bread.org/article/grants/,NOT_FOUND,404,https://www.bread.org/article/grants/,
372,DanChurchAid,https://www.danchurchaid.org/partner-with-us/call-for-proposals,NOT_FOUND,404,https://www.danchurchaid.org/partner-with-us/call-for-proposals,
369,Islamic Relief Worldwide Research Grants,https://www.islamic-relief.org/research/,NOT_FOUND,404,https://islamic-relief.org/research/,
377,Makerere Institute of Social Research (MISR),https://www.misr.mak.ac.ug/fellowships,HTTP_000,000,https://www.misr.mak.ac.ug/fellowships,
368,ACT Alliance - Action by Churches Together,https://actalliance.org/funding/,OK,200,https://actalliance.org/,
376,American University in Cairo Research Grants,https://www.aucegypt.edu/research/grants,NOT_FOUND,404,https://www.aucegypt.edu/research/grants,
375,American University of Beirut Research Grants,https://www.aub.edu.lb/research/Pages/funding.aspx,OK,200,https://www.aub.edu.lb/research/Pages/funding.aspx,
321,AWDF - African Women's Development Fund,https://awdf.org/grants/,OK,200,https://awdf.org/grants/,
380,Centre for Internet and Society India (CIS),https://cis-india.org/internet-governance/grants,NOT_FOUND,404,https://cis-india.org/internet-governance/grants,
379,IMAZON - Instituto do Homem e Meio Ambiente da Amazônia,https://imazon.org.br/publicacoes/,NOT_FOUND,404,https://imazon.org.br/publicacoes/,
378,African Population and Health Research Center (APHRC),https://aphrc.org/fellowships/,NOT_FOUND,404,https://aphrc.org/fellowships/,
381,IT for Change India,https://itforchange.net/grants,NOT_FOUND,404,https://itforchange.net/grants,
386,ANSA-EAP - Affiliated Network for Social Accountability in East Asia and the Pacific,https://www.ansa-eap.net/grants/,HTTP_000,000,https://www.ansa-eap.net/grants/,
387,Philippine Business for Social Progress (PBSP),https://www.pbsp.org.ph/grants,NOT_FOUND,404,https://www.pbsp.org.ph/grants,
385,Startup India Seed Fund,https://seedfund.startupindia.gov.in/,OK,200,https://seedfund.startupindia.gov.in/,
389,Community Technology Empowerment Network (CTEN) Nepal,https://www.cten.org.np/grants,HTTP_000,000,https://www.cten.org.np/grants,
382,Foundation for Ecological Security (FES India),https://www.fes.org.in/grants.html,SERVER_ERROR,500,https://fes.org.in/grants.html,
391,Pacific Community Foundation,https://www.pacificcommunityfoundation.org/grants,HTTP_000,000,https://www.pacificcommunityfoundation.org/grants,
392,SPREP Small Grants,https://www.sprep.org/funding-and-grants/small-grants,BLOCKED (likely WAF),403,https://www.sprep.org/funding-and-grants/small-grants,
393,Foundation of the Peoples of the South Pacific International (FSPI),https://www.fspi.org.fj/grants/,HTTP_000,000,https://www.fspi.org.fj/grants/,
384,Digital Empowerment Foundation India,https://defindia.org/grants/,NOT_FOUND,404,https://defindia.org/grants/,
390,Asian Institute of Technology Fellowships,https://www.ait.ac.th/research/research-funding/,NOT_FOUND,404,https://ait.ac.th/research/research-funding/,
388,Heinrich Böll Foundation Southeast Asia,https://th.boell.org/en/grants,NOT_FOUND,404,https://th.boell.org/en/grants,
383,Deshpande Foundation Hubli Sandbox,https://www.deshpandefoundation.org/what-we-do/hubli-sandbox,OK,200,https://www.deshpandefoundation.org/what-we-do/hubli-sandbox,
398,Grassroots Innovation Augmentation Network (GIAN) India,https://www.gianngo.org/grants/,HTTP_000,000,https://www.gianngo.org/grants/,
394,oxfam.org Research Fund,https://www.oxfam.org/en/research/research-grants,NOT_FOUND,404,https://www.oxfam.org/en/research/research-grants,
399,Andes Amazon Fund Small Grants,https://www.andesamazon.org/grants/,NOT_FOUND,404,https://www.andesamazon.org/grants/,
395,ActionAid International Small Grants,https://www.actionaid.org/research/grants,NOT_FOUND,404,https://actionaid.org/research/grants,
397,Akili Dada Kenya,https://www.akilidada.org/fellowship,NOT_FOUND,404,https://akilidada.org/fellowship,
400,Africa No Filter,https://africanofilter.org/grants/,NOT_FOUND,404,https://africanofilter.org/grants/,
396,FEMNET - African Women's Development and Communication Network,https://www.femnet.org/grants/,NOT_FOUND,404,https://www.femnet.org/grants/,
401,Kvinna till Kvinna Foundation,https://www.kvinnatillkvinna.se/apply-for-support/,NOT_FOUND,404,https://kvinnatillkvinna.se/apply-for-support/,
405,African Women's Impact Fund,https://awif.org/apply/,OK,200,https://awif.org/apply/,
402,Mama Cash,https://www.mamacash.org/apply-for-funding/,NOT_FOUND,404,https://www.mamacash.org/apply-for-funding/,
408,Pollination Project,https://thepollinationproject.org/apply/,OK,200,https://thepollinationproject.org/apply/,
403,Global Fund for Women,https://www.globalfundforwomen.org/apply/,NOT_FOUND,404,https://www.globalfundforwomen.org/?page_id=46939,
409,Spark Microgrants,https://www.sparkmicrogrants.org/,OK,200,https://www.sparkmicrogrants.org/,
407,Astraea Lesbian Foundation for Justice,https://www.astraeafoundation.org/grants/,OK,200,https://astraeafoundation.org/grants/,
406,Prospera International Network of Women's Funds,https://prospera-inwf.org/member-funds/,OK,200,https://prospera-inwf.org/member-funds/,
322,TrustAfrica,https://trustafrica.org/grants/,OK,301,http://trustafrica.org/our-grantmaking-policy/,
410,Village Capital,https://vilcap.com/programs,OK,200,https://vilcap.com/programs,
412,Echoing Green Black Male Achievement Fellowship,https://echoinggreen.org/fellowship/black-male-achievement/,NOT_FOUND,404,https://echoinggreen.org/fellowship/black-male-achievement/,
415,UniCredit Foundation,https://www.unicreditfoundation.org/en/calls.html,NOT_FOUND,404,https://www.unicreditfoundation.org/en/calls.html,
